hrg_code,hrg_description
NZ40A,Assisted Delivery with CC Score 2+
NZ40B,Assisted Delivery with CC Score 1
NZ40C,Assisted Delivery with CC Score 0
NZ41A,"Assisted Delivery with Epidural or Induction, with CC Score 2+"
NZ41B,"Assisted Delivery with Epidural or Induction, with CC Score 1"
NZ41C,"Assisted Delivery with Epidural or Induction, with CC Score 0"
NZ42A,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+"
NZ42B,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1"
NZ42C,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0"
NZ43A,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+"
NZ43B,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1"
NZ43C,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0"
NZ44A,"Assisted Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+"
NZ44B,"Assisted Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1"
NZ44C,"Assisted Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0"
NZ50A,Planned Caesarean Section with CC Score 4+
NZ50B,Planned Caesarean Section with CC Score 2-3
NZ50C,Planned Caesarean Section with CC Score 0-1
NZ51A,Emergency Caesarean Section with CC Score 4+
NZ51B,Emergency Caesarean Section with CC Score 2-3
NZ51C,Emergency Caesarean Section with CC Score 0-1
PB01Z,Major Neonatal Diagnoses
PB02Z,Minor Neonatal Diagnoses
PB03Z,Healthy Baby
PC63A,"Paediatric Head, Neck or Ear Disorders, with CC Score 6+"
PC63B,"Paediatric Head, Neck or Ear Disorders, with CC Score 3-5"
PC63C,"Paediatric Head, Neck or Ear Disorders, with CC Score 1-2"
PC63D,"Paediatric Head, Neck or Ear Disorders, with CC Score 0"
PD11A,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 4+"
PD11B,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 1-3"
PD11C,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 0"
PD12A,"Paediatric Asthma or Wheezing, with CC Score 4+"
PD12B,"Paediatric Asthma or Wheezing, with CC Score 1-3"
PD12C,"Paediatric Asthma or Wheezing, with CC Score 0"
PD13A,Paediatric Cystic Fibrosis with CC Score 5+
PD13B,Paediatric Cystic Fibrosis with CC Score 2-4
PD13C,Paediatric Cystic Fibrosis with CC Score 1
PD13D,Paediatric Cystic Fibrosis with CC Score 0
PD14A,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 11+"
PD14B,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 8-10"
PD14C,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 4-7"
PD14D,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 2-3"
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1"
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0"
PD15A,Paediatric Acute Bronchiolitis with CC Score 5+
PD15B,Paediatric Acute Bronchiolitis with CC Score 2-4
PD15C,Paediatric Acute Bronchiolitis with CC Score 1
PD15D,Paediatric Acute Bronchiolitis with CC Score 0
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0
PE23A,Paediatric Cardiac Conditions with CC Score 13+
PE23B,Paediatric Cardiac Conditions with CC Score 10-12
PE23C,Paediatric Cardiac Conditions with CC Score 6-9
PE23D,Paediatric Cardiac Conditions with CC Score 3-5
PE23E,Paediatric Cardiac Conditions with CC Score 1-2
PE23F,Paediatric Cardiac Conditions with CC Score 0
PE24A,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 2+"
PE24B,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 1"
PE24C,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 0"
PE62A,"Paediatric Syncope and Collapse, with CC Score 2+"
PE62B,"Paediatric Syncope and Collapse, with CC Score 1"
PE62C,"Paediatric Syncope and Collapse, with CC Score 0"
PF21A,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 1+"
PF21B,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 0"
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0
PF28A,"Paediatric Feeding Difficulties or Vomiting, with CC Score 6+"
PF28B,"Paediatric Feeding Difficulties or Vomiting, with CC Score 4-5"
PF28C,"Paediatric Feeding Difficulties or Vomiting, with CC Score 2-3"
PF28D,"Paediatric Feeding Difficulties or Vomiting, with CC Score 1"
PF28E,"Paediatric Feeding Difficulties or Vomiting, with CC Score 0"
PG71A,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 2+"
PG71B,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 1"
PG71C,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 0"
PH34A,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 5+"
PH34B,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4"
PH34C,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2"
PH34D,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 0"
PJ35A,Paediatric Skin Disorders with CC Score 4+
PJ35B,Paediatric Skin Disorders with CC Score 2-3
PJ35C,Paediatric Skin Disorders with CC Score 1
PJ35D,Paediatric Skin Disorders with CC Score 0
PJ66A,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 3+"
PJ66B,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 1-2"
PJ66C,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 0"
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+"
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3"
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0"
PK67A,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+"
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0"
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+"
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2"
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0"
PK72A,Paediatric Metabolic Disorders with CC Score 4+
PK72B,Paediatric Metabolic Disorders with CC Score 1-3
PK72C,Paediatric Metabolic Disorders with CC Score 0
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+"
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2"
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0"
PL69A,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 2+"
PL69B,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 1"
PL69C,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0"
PL70A,Paediatric Other Renal Diseases with CC Score 4+
PL70B,Paediatric Other Renal Diseases with CC Score 2-3
PL70C,Paediatric Other Renal Diseases with CC Score 1
PL70D,Paediatric Other Renal Diseases with CC Score 0
PM40A,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+"
PM40B,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2"
PM40C,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0"
PM41Z,Paediatric Other Haematological Malignancies with length of stay 1 day or more
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+"
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0"
PM43A,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 5+"
PM43B,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4"
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0"
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days
PM45A,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 6+"
PM45B,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 3-5"
PM45C,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 1-2"
PM45D,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0"
PN46A,Paediatric Thalassaemia with CC Score 1+
PN46B,Paediatric Thalassaemia with CC Score 0
PN47A,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 1+"
PN47B,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 0"
PN48A,Paediatric Blood Cell Disorders with CC Score 5+
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4
PN48C,Paediatric Blood Cell Disorders with CC Score 0
PN49A,Paediatric Coagulation Disorders with CC Score 1+
PN49B,Paediatric Coagulation Disorders with CC Score 0
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0
PR01A,Paediatric Nervous System Disorders with CC Score 8+
PR01B,Paediatric Nervous System Disorders with CC Score 5-7
PR01C,Paediatric Nervous System Disorders with CC Score 2-4
PR01D,Paediatric Nervous System Disorders with CC Score 1
PR01E,Paediatric Nervous System Disorders with CC Score 0
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5
PR02C,Paediatric Epilepsy Syndrome with CC Score 0
PR03A,Paediatric Febrile Convulsions with CC Score 4+
PR03B,Paediatric Febrile Convulsions with CC Score 1-3
PR03C,Paediatric Febrile Convulsions with CC Score 0
PR04A,"Paediatric Headaches or Migraines, with CC Score 4+"
PR04B,"Paediatric Headaches or Migraines, with CC Score 1-3"
PR04C,"Paediatric Headaches or Migraines, with CC Score 0"
PR05A,Paediatric Developmental Disorders with CC Score 2+
PR05B,Paediatric Developmental Disorders with CC Score 1
PR05C,Paediatric Developmental Disorders with CC Score 0
PR06A,Paediatric Intracranial Injury with CC Score 3+
PR06B,Paediatric Intracranial Injury with CC Score 1-2
PR06C,Paediatric Intracranial Injury with CC Score 0
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0
PT52A,Paediatric Behavioural Disorders with CC Score 1+
PT52B,Paediatric Behavioural Disorders with CC Score 0
PT53A,Paediatric Eating Disorders with CC Score 1+
PT53B,Paediatric Eating Disorders with CC Score 0
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+"
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0"
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+"
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0"
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+"
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2"
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0"
PW16A,Paediatric Major Infections with CC Score 7+
PW16B,Paediatric Major Infections with CC Score 5-6
PW16C,Paediatric Major Infections with CC Score 2-4
PW16D,Paediatric Major Infections with CC Score 1
PW16E,Paediatric Major Infections with CC Score 0
PW17A,Paediatric Intermediate Infections with CC Score 6+
PW17B,Paediatric Intermediate Infections with CC Score 3-5
PW17C,Paediatric Intermediate Infections with CC Score 1-2
PW17D,Paediatric Intermediate Infections with CC Score 0
PW18A,Paediatric Minor Infections with CC Score 2+
PW18B,Paediatric Minor Infections with CC Score 1
PW18C,Paediatric Minor Infections with CC Score 0
PW19A,Paediatric Viral Infections with CC Score 3+
PW19B,Paediatric Viral Infections with CC Score 1-2
PW19C,Paediatric Viral Infections with CC Score 0
PW20A,Paediatric Fever Unspecified with CC Score 3+
PW20B,Paediatric Fever Unspecified with CC Score 1-2
PW20C,Paediatric Fever Unspecified with CC Score 0
PX22A,Paediatric Chest Pain with CC Score 1+
PX22B,Paediatric Chest Pain with CC Score 0
PX29A,Paediatric Abdominal Pain with CC Score 3+
PX29B,Paediatric Abdominal Pain with CC Score 1-2
PX29C,Paediatric Abdominal Pain with CC Score 0
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0
PX50A,"Paediatric Ingestion Poisoning or Allergies, with CC Score 4+"
PX50B,"Paediatric Ingestion Poisoning or Allergies, with CC Score 1-3"
PX50C,"Paediatric Ingestion Poisoning or Allergies, with CC Score 0"
PX51Z,Paediatric Child Safeguarding (Welfare and Protection)
PX54Z,Paediatric Convalescent or Other Relief Care
PX55Z,Paediatric Respite Care
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+"
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0"
PX57A,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+"
PX57B,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3"
PX57C,"Paediatric Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0"
PX59A,Paediatric Major Congenital Conditions with CC Score 6+
PX59B,Paediatric Major Congenital Conditions with CC Score 3-5
PX59C,Paediatric Major Congenital Conditions with CC Score 1-2
PX59D,Paediatric Major Congenital Conditions with CC Score 0
PX60A,Paediatric Other Congenital Conditions with CC Score 3+
PX60B,Paediatric Other Congenital Conditions with CC Score 1-2
PX60C,Paediatric Other Congenital Conditions with CC Score 0
RA01A,"Magnetic Resonance Imaging Scan, one area, no contrast, 19 years and over"
RA01B,"Magnetic Resonance Imaging Scan, one area, no contrast, 6 to 18 years"
RA01C,"Magnetic Resonance Imaging Scan, one area, no contrast, 5 years and under"
RA02A,"Magnetic Resonance Imaging Scan, one area, post contrast only, 19 years and over"
RA02B,"Magnetic Resonance Imaging Scan, one area, post contrast only, 6 to 18 years"
RA02C,"Magnetic Resonance Imaging Scan, one area, post contrast only, 5 years and under"
RA03Z,"Magnetic Resonance Imaging Scan, one area, pre and post contrast"
RA04Z,"Magnetic Resonance Imaging Scan, two to three areas, no contrast"
RA05Z,"Magnetic Resonance Imaging Scan, two to three areas, with contrast"
RA06Z,"Magnetic Resonance Imaging Scan, more than three areas"
RA07Z,"Magnetic Resonance Imaging Scan, requiring extensive patient repositioning and/or more than one contrast agent"
RA08A,"Computerised Tomography Scan, one area, no contrast, 19 years and over"
RA08B,"Computerised Tomography Scan, one area, no contrast, 6 to 18 years"
RA08C,"Computerised Tomography Scan, one area, no contrast, 5 years and under"
RA09A,"Computerised Tomography Scan, one area, with post contrast only, 19 years and over"
RA09B,"Computerised Tomography Scan, one area, with post contrast only, 6 to 18 years"
RA09C,"Computerised Tomography Scan, one area, with post contrast only, 5 years and under"
RA10Z,"Computerised Tomography Scan, one area, pre and post contrast"
RA11Z,"Computerised Tomography Scan, two areas without contrast"
RA12Z,"Computerised Tomography Scan, two areas with contrast"
RA13Z,"Computerised Tomography Scan, three areas with contrast"
RA14Z,"Computerised Tomography Scan, more than three areas"
RA15Z,Dexa Scan
RA16Z,"Contrast Fluoroscopy Procedures, less than 20 minutes"
RA17Z,"Contrast Fluoroscopy Procedures, 20 to 40 minutes"
RA18Z,"Contrast Fluoroscopy Procedures, more than 40 minutes"
RA19Z,"Mobile or Intraoperative, Contrast Fluoroscopy Procedures, less than 20 minutes"
RA20Z,"Mobile or Intraoperative, Contrast Fluoroscopy Procedures, 20 to 40 minutes"
RA21Z,"Mobile or Intraoperative, Contrast Fluoroscopy Procedures, more than 40 minutes"
RA23Z,"Ultrasound Scan, less than 20 minutes"
RA24Z,"Ultrasound Scan, 20 minutes and over"
RA25Z,"Ultrasound Mobile Scan or Intraoperative Procedures, less than 20 minutes"
RA26Z,"Ultrasound Mobile Scan or Intraoperative Procedures, 20 to 40 minutes"
RA27Z,"Ultrasound Mobile Scan or Intraoperative Procedures, more than 40 minutes"
RA35Z,"Nuclear Medicine, Category 1"
RA36Z,"Nuclear Medicine, Category 2"
RA37Z,"Nuclear Medicine, Category 3"
RA38Z,"Nuclear Medicine, Category 4"
RA39Z,"Nuclear Medicine, Category 5"
RA40Z,"Nuclear Medicine, Category 6"
RA42Z,"Nuclear Medicine, Category 8 (PET-CT)"
RA50Z,"Computerised Tomography Scan, three areas without contrast"
RA60A,"Simple Echocardiogram, 19 years and over"
RA60B,"Simple Echocardiogram, 6 to 18 years"
RA60C,"Simple Echocardiogram, 5 years and under"
RA65Z,"Cardiac Magnetic Resonance Imaging Scan, no contrast"
RA66Z,"Cardiac Magnetic Resonance Imaging Scan, post contrast only"
RA67Z,"Cardiac Magnetic Resonance Imaging Scan, pre and post contrast"
RA68Z,Cardiac Computerised Tomography Scan
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+"
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7"
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4"
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1"
SA02G,Coagulation Defect with CC Score 5+
SA02H,Coagulation Defect with CC Score 2-4
SA02J,Coagulation Defect with CC Score 0-1
SA03G,Haemolytic Anaemia with CC Score 3+
SA03H,Haemolytic Anaemia with CC Score 0-2
SA04G,Iron Deficiency Anaemia with CC Score 14+
SA04H,Iron Deficiency Anaemia with CC Score 10-13
SA04J,Iron Deficiency Anaemia with CC Score 6-9
SA04K,Iron Deficiency Anaemia with CC Score 2-5
SA04L,Iron Deficiency Anaemia with CC Score 0-1
SA05G,Megaloblastic Anaemia with CC Score 8+
SA05H,Megaloblastic Anaemia with CC Score 4-7
SA05J,Megaloblastic Anaemia with CC Score 0-3
SA06G,Myelodysplastic Syndrome with CC Score 8+
SA06H,Myelodysplastic Syndrome with CC Score 5-7
SA06J,Myelodysplastic Syndrome with CC Score 2-4
SA06K,Myelodysplastic Syndrome with CC Score 0-1
SA07G,Myeloproliferative Disorder with CC Score 7+
SA07H,Myeloproliferative Disorder with CC Score 4-6
SA07J,Myeloproliferative Disorder with CC Score 0-3
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+"
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5"
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2"
SA09G,Other Red Blood Cell Disorders with CC Score 14+
SA09H,Other Red Blood Cell Disorders with CC Score 10-13
SA09J,Other Red Blood Cell Disorders with CC Score 6-9
SA09K,Other Red Blood Cell Disorders with CC Score 2-5
SA09L,Other Red Blood Cell Disorders with CC Score 0-1
SA11Z,Thalassaemia
SA12G,Thrombocytopenia with CC Score 8+
SA12H,Thrombocytopenia with CC Score 5-7
SA12J,Thrombocytopenia with CC Score 2-4
SA12K,Thrombocytopenia with CC Score 0-1
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over"
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under"
SA14Z,"Plasma Exchanges, 2 to 9"
SA15Z,"Plasma Exchanges, 10 to 19"
SA16Z,"Plasma Exchanges, 20 or more"
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+"
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2"
SA18Z,Bone Marrow Harvest
SA19A,"Bone Marrow Transplant, Autograft, 19 years and over"
SA19B,"Bone Marrow Transplant, Autograft, 18 years and under"
SA20A,"Bone Marrow Transplant, Allogeneic Graft (Sibling), 19 years and over"
SA20B,"Bone Marrow Transplant, Allogeneic Graft (Sibling), 18 years and under"
SA21A,"Bone Marrow Transplant, Allogeneic Graft (Volunteer Unrelated Donor), 19 years and over"
SA21B,"Bone Marrow Transplant, Allogeneic Graft (Volunteer Unrelated Donor), 18 years and under"
SA22A,"Bone Marrow Transplant, Allogeneic Graft (Cord Blood), 19 years and over"
SA22B,"Bone Marrow Transplant, Allogeneic Graft (Cord Blood), 18 years and under"
SA23A,"Bone Marrow Transplant, Allogeneic Graft (Haplo-Identical), 19 years and over"
SA23B,"Bone Marrow Transplant, Allogeneic Graft (Haplo-Identical), 18 years and under"
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1
SA25G,Acute Myeloid Leukaemia with CC Score 12+
SA25H,Acute Myeloid Leukaemia with CC Score 9-11
SA25J,Acute Myeloid Leukaemia with CC Score 6-8
SA25K,Acute Myeloid Leukaemia with CC Score 4-5
SA25L,Acute Myeloid Leukaemia with CC Score 2-3
SA25M,Acute Myeloid Leukaemia with CC Score 0-1
SA26A,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over"
SA26B,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under"
SA27A,"Peripheral Blood Stem Cell Transplant, Syngeneic, 19 years and over"
SA27B,"Peripheral Blood Stem Cell Transplant, Syngeneic, 18 years and under"
SA28A,"Peripheral Blood Stem Cell Transplant, Allogeneic, 19 years and over"
SA28B,"Peripheral Blood Stem Cell Transplant, Allogeneic, 18 years and under"
SA30A,Plasma Cell Disorders with CC Score 11+
SA30B,Plasma Cell Disorders with CC Score 8-10
SA30C,Plasma Cell Disorders with CC Score 5-7
SA30D,Plasma Cell Disorders with CC Score 2-4
SA30E,Plasma Cell Disorders with CC Score 0-1
SA31A,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+"
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14"
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9"
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5"
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3"
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1"
SA32A,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 7+"
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6"
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4"
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2"
SA33Z,Diagnostic Bone Marrow Extraction
SA34Z,Peripheral Blood Stem Cell Harvest
SA35A,Agranulocytosis with CC Score 13+
SA35B,Agranulocytosis with CC Score 9-12
SA35C,Agranulocytosis with CC Score 5-8
SA35D,Agranulocytosis with CC Score 2-4
SA35E,Agranulocytosis with CC Score 0-1
SA36A,"Sickle-Cell Anaemia with Crisis, with CC Score 6+"
SA36B,"Sickle-Cell Anaemia with Crisis, with CC Score 2-5"
SA36C,"Sickle-Cell Anaemia with Crisis, with CC Score 0-1"
SA37Z,Sickle Cell Anaemia without Crisis
SB01Z,Procure Chemotherapy Drugs for Regimens in Band 1
SB02Z,Procure Chemotherapy Drugs for Regimens in Band 2
SB03Z,Procure Chemotherapy Drugs for Regimens in Band 3
SB04Z,Procure Chemotherapy Drugs for Regimens in Band 4
SB05Z,Procure Chemotherapy Drugs for Regimens in Band 5
SB06Z,Procure Chemotherapy Drugs for Regimens in Band 6
SB07Z,Procure Chemotherapy Drugs for Regimens in Band 7
SB08Z,Procure Chemotherapy Drugs for Regimens in Band 8
SB09Z,Procure Chemotherapy Drugs for Regimens in Band 9
SB10Z,Procure Chemotherapy Drugs for Regimens in Band 10
SB11Z,Deliver Exclusively Oral Chemotherapy
SB12Z,Deliver Simple Parenteral Chemotherapy at First Attendance
SB13Z,Deliver more Complex Parenteral Chemotherapy at First Attendance
SB14Z,"Deliver Complex Chemotherapy, including Prolonged Infusional Treatment, at First Attendance"
SB15Z,Deliver Subsequent Elements of a Chemotherapy Cycle
SB16Z,Procure Chemotherapy Drugs for Regimens not on the National List
SB17Z,Deliver Chemotherapy for Regimens not on the National List
SB97Z,Same Day Chemotherapy Admission or Attendance
SC21Z,Deliver a Fraction of Treatment on a Superficial or Orthovoltage Machine
SC22Z,Deliver a Fraction of Treatment on a Megavoltage Machine
SC23Z,Deliver a Fraction of Complex Treatment on a Megavoltage Machine
SC24Z,Deliver a Fraction of Radiotherapy on a Megavoltage Machine using General Anaesthetic
SC25Z,Deliver a Fraction of Total Body Irradiation
SC26Z,Deliver a Fraction of Intracavitary Radiotherapy without General Anaesthetic
SC27Z,Deliver a Fraction of Intracavitary Radiotherapy with General Anaesthetic
SC28Z,Deliver a Fraction of Interstitial Radiotherapy
SC29Z,Other Radiotherapy Treatment
SC30Z,Deliver a Fraction of Intraluminal Brachytherapy
SC31Z,Deliver a Fraction of Adaptive Radiotherapy on a Megavoltage Machine
SC40Z,Preparation for Intensity Modulated Radiation Therapy
SC41Z,"Preparation for Intensity Modulated Radiation Therapy, with Technical Support"
SC42Z,Preparation for Total Body Irradiation
SC43Z,"Preparation for Total Body Irradiation, with Technical Support"
SC44Z,Preparation for Hemi Body Irradiation
SC45Z,Preparation for Simple Radiotherapy with Imaging and Dosimetry
SC46Z,"Preparation for Simple Radiotherapy with Imaging and Dosimetry, with Technical Support"
SC47Z,Preparation for Simple Radiotherapy with Imaging and Simple Calculation
SC48Z,"Preparation for Simple Radiotherapy with Imaging and Simple Calculation, with Technical Support"
SC49Z,Preparation for Superficial Radiotherapy with Simple Calculation
SC50Z,"Preparation for Superficial Radiotherapy with Simple Calculation, with Technical Support"
SC51Z,Preparation for Complex Conformal Radiotherapy
SC52Z,"Preparation for Complex Conformal Radiotherapy, with Technical Support"
SC53Z,Preparation for Intraluminal Brachytherapy
SC54Z,Preparation for Intracavitary Brachytherapy
SC55Z,Preparation for Interstitial Brachytherapy
SC56Z,Other External Beam Radiotherapy Preparation
SC57Z,Other Brachytherapy Preparation
SC97Z,Same Day External Beam Radiotherapy Admission or Attendance
SD01A,"Inpatient Specialist Palliative Care, 19 years and over"
SD01B,"Inpatient Specialist Palliative Care, 18 years and under"
SD02A,"Inpatient Specialist Palliative Care, Same Day, 19 years and over"
SD02B,"Inpatient Specialist Palliative Care, Same Day, 18 years and under"
SD03A,"Hospital Specialist Palliative Care Support, 19 years and over"
SD03B,"Hospital Specialist Palliative Care Support, 18 years and under"
SD04A,"Medical Specialist Palliative Care Attendance, 19 years and over"
SD04B,"Medical Specialist Palliative Care Attendance, 18 years and under"
SD05A,"Non-Medical Specialist Palliative Care Attendance, 19 years and over"
SD05B,"Non-Medical Specialist Palliative Care Attendance, 18 years and under"
UZ01Z,Data Invalid for Grouping
