hrg_code,hrg_description
PA43B,"Other Neoplasms with length of stay 1 day or more, with CC Score 0"
PA44Z,Neoplasm Diagnoses with length of stay 0 days
PA45Z,Febrile Neutropenia with Malignancy
PA46Z,Paediatric Thalassaemia
PA47Z,Sickle-cell Anaemia with Crisis
PA48A,Blood Cell Disorders with CC Score 1+
PA48B,Blood Cell Disorders with CC Score 0
PA49Z,Coagulation Disorders
PA50Z,Ingestion Poisoning or Allergies
PA51Z,Child Safeguarding (welfare and protection)
PA52A,Behavioural Disorders with length of stay 1 day or less
PA52B,Behavioural Disorders with length of stay between 2 and 7 days
PA52C,Behavioural Disorders with length of stay 8 days or more
PA53A,Eating Disorders with length of stay less than 8 days
PA53B,Eating Disorders with length of stay 8 days or more
PA54Z,Convalescent or other Relief Care
PA55Z,Respite Care
PA56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+"
PA56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0"
PA57Z,"Examination, Follow-up, Special Screening or other Admissions, with length of stay 1 day or more"
PA58Z,"Examination, Follow-up, Special Screening or other Admissions, with length of stay 0 days"
PA59C,"Major Congenital Conditions, under 1 year, with CC Score 1+"
PA59D,"Major Congenital Conditions, under 1 year, with CC Score 0"
PA59E,"Major Congenital Conditions, 1 year and over, with CC Score 1+"
PA59F,"Major Congenital Conditions, 1 year and over, with CC Score 0"
PA60C,"Other Congenital Conditions, under 1 year, with CC Score 1+"
PA60D,"Other Congenital Conditions, under 1 year, with CC Score 0"
PA60E,"Other Congenital Conditions, 1 year and over, with CC Score 1+"
PA60F,"Other Congenital Conditions, 1 year and over, with CC Score 0"
PA62Z,Syncope and Collapse
PA63A,"Head, Neck and Ear Disorders with length of stay 0 days"
PA63B,"Head, Neck and Ear Disorders with length of stay 1 day or more, with CC Score 1+"
PA63C,"Head, Neck and Ear Disorders with length of stay 1 day or more, with CC Score 0"
PA64A,Non-Surgical Ophthalmology with length of stay 0 days
PA64B,"Non-Surgical Ophthalmology with length of stay 1 day or more, with CC Score 1+"
PA64C,"Non-Surgical Ophthalmology with length of stay 1 day or more, with CC Score 0"
PA65A,Upper Respiratory Tract Disorders with length of stay 0 days
PA65B,"Upper Respiratory Tract Disorders with length of stay 1 day or more, with CC Score 1+"
PA65C,"Upper Respiratory Tract Disorders with length of stay 1 day or more, with CC Score 0"
PA66Z,Rash or Other Non-Specific Skin Eruption
PA67Z,"Diabetes Mellitus, with Ketoacidosis or Coma"
PA68Z,"Diabetes Mellitus, without Ketoacidosis or Coma"
PA69Z,Nephritic and Nephrotic Renal Diseases
PA70Z,Other Renal Diseases
PA71Z,Paediatric Hepatobiliary or Pancreatic Disorders
PA72Z,Metabolic Disorders
PB01Z,Major Neonatal Diagnoses
PB02Z,Minor Neonatal Diagnoses
PB03Z,Healthy Baby
QZ01C,"Aortic or Abdominal Surgery, with CC Score 11+"
QZ01D,"Aortic or Abdominal Surgery, with CC Score 7-10"
QZ01E,"Aortic or Abdominal Surgery, with CC Score 4-6"
QZ01F,"Aortic or Abdominal Surgery, with CC Score 0-3"
QZ02C,Lower Limb Arterial Surgery with CC Score 11+
QZ02D,Lower Limb Arterial Surgery with CC Score 6-10
QZ02E,Lower Limb Arterial Surgery with CC Score 3-5
QZ02F,Lower Limb Arterial Surgery with CC Score 0-2
QZ03A,Bypasses to Tibial Arteries with CC Score 5+
QZ03B,Bypasses to Tibial Arteries with CC Score 0-4
QZ05C,Miscellaneous Vascular Procedures with CC Score 6+
QZ05D,Miscellaneous Vascular Procedures with CC Score 4-5
QZ05E,Miscellaneous Vascular Procedures with CC Score 2-3
QZ05F,Miscellaneous Vascular Procedures with CC Score 0-1
QZ11C,Amputations with CC Score 14+
QZ11D,Amputations with CC Score 8-13
QZ11E,Amputations with CC Score 4-7
QZ11F,Amputations with CC Score 0-3
QZ12A,"Foot Procedures for Diabetes or Arterial Disease, or Procedures to Amputation Stumps, with CC Score 11+"
QZ12B,"Foot Procedures for Diabetes or Arterial Disease, or Procedures to Amputation Stumps, with CC Score 8-10"
QZ12C,"Foot Procedures for Diabetes or Arterial Disease, or Procedures to Amputation Stumps, with CC Score 5-7"
QZ12D,"Foot Procedures for Diabetes or Arterial Disease, or Procedures to Amputation Stumps, with CC Score 2-4"
QZ12E,"Foot Procedures for Diabetes or Arterial Disease, or Procedures to Amputation Stumps, with CC Score 0-1"
QZ13Z,Vascular Access for Renal Replacement Therapy
QZ14Z,Vascular Access except for Renal Replacement Therapy
QZ15D,Therapeutic Endovascular Procedures with CC Score 15+
QZ15E,Therapeutic Endovascular Procedures with CC Score 11-14
QZ15F,Therapeutic Endovascular Procedures with CC Score 7-10
QZ15G,Therapeutic Endovascular Procedures with CC Score 4-6
QZ15H,Therapeutic Endovascular Procedures with CC Score 2-3
QZ15J,Therapeutic Endovascular Procedures with CC Score 0-1
QZ16D,"Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, with CC Score 9+"
QZ16E,"Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, with CC Score 6-8"
QZ16F,"Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, with CC Score 4-5"
QZ16G,"Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, with CC Score 2-3"
QZ16H,"Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, with CC Score 0-1"
QZ17D,Non-Surgical Peripheral Vascular Disease with CC Score 15+
QZ17E,Non-Surgical Peripheral Vascular Disease with CC Score 11-14
QZ17F,Non-Surgical Peripheral Vascular Disease with CC Score 8-10
QZ17G,Non-Surgical Peripheral Vascular Disease with CC Score 5-7
QZ17H,Non-Surgical Peripheral Vascular Disease with CC Score 2-4
QZ17J,Non-Surgical Peripheral Vascular Disease with CC Score 0-1
QZ19Z,Blood Vessel Injury
QZ20A,Deep Vein Thrombosis with CC Score 12+
QZ20B,Deep Vein Thrombosis with CC Score 9-11
QZ20C,Deep Vein Thrombosis with CC Score 6-8
QZ20D,Deep Vein Thrombosis with CC Score 3-5
QZ20E,Deep Vein Thrombosis with CC Score 0-2
QZ21A,Re-do Varicose Vein Procedures with CC Score 1+ (includes Ulceration)
QZ21B,Re-do Varicose Vein Procedures with CC Score 0
QZ22A,Primary Varicose Vein Procedures with CC Score 1+ (includes Ulceration)
QZ22B,Primary Varicose Vein Procedures with CC Score 0
QZ23Z,Thoracoabdominal Aneurysm Repair
QZ24A,Carotid Surgery with CC Score 6+
QZ24B,Carotid Surgery with CC Score 3-5
QZ24C,Carotid Surgery with CC Score 0-2
QZ25A,Upper Limb and Thoracic Outlet Surgery with CC Score 4+
QZ25B,Upper Limb and Thoracic Outlet Surgery with CC Score 0-3
RA01A,"Magnetic Resonance Imaging Scan, one area, no contrast, 19 years and over"
RA01B,"Magnetic Resonance Imaging Scan, one area, no contrast, 6 to 18 years"
RA01C,"Magnetic Resonance Imaging Scan, one area, no contrast, 5 years and under"
RA02A,"Magnetic Resonance Imaging Scan, one area, post contrast only, 19 years and over"
RA02B,"Magnetic Resonance Imaging Scan, one area, post contrast only, 6 to 18 years"
RA02C,"Magnetic Resonance Imaging Scan, one area, post contrast only, 5 years and under"
RA03Z,"Magnetic Resonance Imaging Scan, one area, pre and post contrast"
RA04Z,"Magnetic Resonance Imaging Scan, two to three areas, no contrast"
RA05Z,"Magnetic Resonance Imaging Scan, two to three areas, with contrast"
RA06Z,"Magnetic Resonance Imaging Scan, more than three areas"
RA07Z,"Magnetic Resonance Imaging Scan, requiring extensive patient repositioning and/or more than one contrast agent"
RA08A,"Computerised Tomography Scan, one area, no contrast, 19 years and over"
RA08B,"Computerised Tomography Scan, one area, no contrast, 6 to 18 years"
RA08C,"Computerised Tomography Scan, one area, no contrast, 5 years and under"
RA09A,"Computerised Tomography Scan, one area, with post contrast only, 19 years and over"
RA09B,"Computerised Tomography Scan, one area, with post contrast only, 6 to 18 years"
RA09C,"Computerised Tomography Scan, one area, with post contrast only, 5 years and under"
RA10Z,"Computerised Tomography Scan, one area, pre and post contrast"
RA11Z,"Computerised Tomography Scan, two areas without contrast"
RA12Z,"Computerised Tomography Scan, two areas with contrast"
RA13Z,"Computerised Tomography Scan, three areas with contrast"
RA14Z,"Computerised Tomography Scan, more than three areas"
RA15Z,Dexa Scan
RA16Z,"Contrast Fluoroscopy Procedures, less than 20 minutes"
RA17Z,"Contrast Fluoroscopy Procedures, 20 to 40 minutes"
RA18Z,"Contrast Fluoroscopy Procedures, more than 40 minutes"
RA19Z,"Mobile or Intraoperative, Contrast Fluoroscopy Procedures, less than 20 minutes"
RA20Z,"Mobile or Intraoperative, Contrast Fluoroscopy Procedures, 20 to 40 minutes"
RA21Z,"Mobile or Intraoperative, Contrast Fluoroscopy Procedures, more than 40 minutes"
RA23Z,"Ultrasound Scan, less than 20 minutes"
RA24Z,"Ultrasound Scan, 20 minutes and over"
RA25Z,"Ultrasound Mobile Scan or Intraoperative Procedures, less than 20 minutes"
RA26Z,"Ultrasound Mobile Scan or Intraoperative Procedures, 20 to 40 minutes"
RA27Z,"Ultrasound Mobile Scan or Intraoperative Procedures, more than 40 minutes"
RA35Z,"Nuclear Medicine, Category 1"
RA36Z,"Nuclear Medicine, Category 2"
RA37Z,"Nuclear Medicine, Category 3"
RA38Z,"Nuclear Medicine, Category 4"
RA39Z,"Nuclear Medicine, Category 5"
RA40Z,"Nuclear Medicine, Category 6"
RA42Z,"Nuclear Medicine, Category 8"
RA50Z,"Computerised Tomography Scan, three areas without contrast"
RA60A,"Simple Echocardiogram, 19 years and over"
RA60B,"Simple Echocardiogram, 6 to 18 years"
RA60C,"Simple Echocardiogram, 5 years and under"
RA65Z,"Cardiac Magnetic Resonance Imaging Scan, no contrast"
RA66Z,"Cardiac Magnetic Resonance Imaging Scan, post contrast only"
RA67Z,"Cardiac Magnetic Resonance Imaging Scan, pre and post contrast"
RA68Z,Cardiac Computerised Tomography Scan
RC01Z,Major Uroradiology Interventional Radiology Procedures
RC02Z,Intermediate Uroradiology Interventional Radiology Procedures
RC03Z,Minor Uroradiology Interventional Radiology Procedures
RC11A,"Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, One Branched Stent Graft"
RC11B,"Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, One Fenestrated Stent Graft"
RC11C,"Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, One Stent Graft"
RC11D,"Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, Two Stent Grafts"
RC11E,"Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, Three or more Stent Grafts"
RC12A,"Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Branched Stent Graft"
RC12B,"Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Fenestrated Stent Graft"
RC12C,"Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Stent Graft"
RC12D,"Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Two Stent Grafts"
RC12E,"Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Three or more Stent Grafts"
RC13A,"Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Branched Stent Graft"
RC13B,"Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Fenestrated Stent Graft"
RC13C,"Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Stent Graft"
RC13D,"Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Two Stent Grafts"
RC13E,"Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Three or more Stent Grafts"
RC14Z,Major Vascular Interventional Radiology Procedures
RC15Z,Intermediate Vascular Interventional Radiology Procedures
RC16Z,Minor Vascular Interventional Radiology Procedures
RC31Z,Major Hepatobiliary Interventional Radiology Procedures
RC32Z,Intermediate Hepatobiliary Interventional Radiology Procedures
RC33Z,Minor Hepatobiliary Interventional Radiology Procedures
RC41Z,Uterine Fibroid Embolisation
RC42Z,"Major Obstetric or Gynaecology, Interventional Radiology Procedures"
RC51Z,Major Neurology Interventional Radiology Procedures
SA01G,Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia with CC Score 8+
SA01H,Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia with CC Score 5-7
SA01J,Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia with CC Score 2-4
SA01K,Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia with CC Score 0-1
SA02G,Coagulation Defect with CC Score 5+
SA02H,Coagulation Defect with CC Score 2-4
SA02J,Coagulation Defect with CC Score 0-1
SA03G,Haemolytic Anaemia with CC Score 3+
SA03H,Haemolytic Anaemia with CC Score 0-2
SA04G,Iron Deficiency Anaemia with CC Score 14+
SA04H,Iron Deficiency Anaemia with CC Score 10-13
SA04J,Iron Deficiency Anaemia with CC Score 6-9
SA04K,Iron Deficiency Anaemia with CC Score 2-5
SA04L,Iron Deficiency Anaemia with CC Score 0-1
SA05G,Megaloblastic Anaemia with CC Score 8+
SA05H,Megaloblastic Anaemia with CC Score 4-7
SA05J,Megaloblastic Anaemia with CC Score 0-3
SA06G,Myelodysplastic Syndrome with CC Score 8+
SA06H,Myelodysplastic Syndrome with CC Score 5-7
SA06J,Myelodysplastic Syndrome with CC Score 2-4
SA06K,Myelodysplastic Syndrome with CC Score 0-1
SA07G,Myeloproliferative Disorder with CC Score 7+
SA07H,Myeloproliferative Disorder with CC Score 4-6
SA07J,Myeloproliferative Disorder with CC Score 0-3
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+"
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5"
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2"
SA09G,Other Red Blood Cell Disorders with CC Score 14+
SA09H,Other Red Blood Cell Disorders with CC Score 10-13
SA09J,Other Red Blood Cell Disorders with CC Score 6-9
SA09K,Other Red Blood Cell Disorders with CC Score 2-5
SA09L,Other Red Blood Cell Disorders with CC Score 0-1
SA11Z,Thalassaemia
SA12G,Thrombocytopenia with CC Score 8+
SA12H,Thrombocytopenia with CC Score 5-7
SA12J,Thrombocytopenia with CC Score 2-4
SA12K,Thrombocytopenia with CC Score 0-1
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over"
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under"
SA14Z,Plasma Exchanges 2 to 9
SA15Z,Plasma Exchanges 10 to 19
SA16Z,Plasma Exchanges 20 or more
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+"
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2"
SA18Z,Bone Marrow Harvest
SA19A,"Bone Marrow Transplant, Autograft, 19 years and over"
SA19B,"Bone Marrow Transplant, Autograft, 18 years and under"
SA20A,"Bone Marrow Transplant, Allogeneic Graft (Sibling) 19 years and over"
SA20B,"Bone Marrow Transplant, Allogeneic Graft (Sibling) 18 years and under"
SA21A,"Bone Marrow Transplant, Allogeneic Graft (Volunteer Unrelated Donor) 19 years and over"
SA21B,"Bone Marrow Transplant, Allogeneic Graft (Volunteer Unrelated Donor) 18 years and under"
SA22A,"Bone Marrow Transplant, Allogeneic Graft (Cord Blood) 19 years and over"
SA22B,"Bone Marrow Transplant, Allogeneic Graft (Cord Blood) 18 years and under"
SA23A,"Bone Marrow Transplant, Allogeneic Graft (Haplo-Identical) 19 years and over"
SA23B,"Bone Marrow Transplant, Allogeneic Graft (Haplo-Identical) 18 years and under"
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+
SA24H,Acute Lymphoblastic Leukaemia with CC Score 2-4
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1
SA25G,Acute Myeloid Leukaemia with CC Score 12+
SA25H,Acute Myeloid Leukaemia with CC Score 9-11
SA25J,Acute Myeloid Leukaemia with CC Score 6-8
SA25K,Acute Myeloid Leukaemia with CC Score 4-5
SA25L,Acute Myeloid Leukaemia with CC Score 2-3
SA25M,Acute Myeloid Leukaemia with CC Score 0-1
SA26A,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over"
SA26B,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under"
SA27A,"Peripheral Blood Stem Cell Transplant, Syngeneic, 19 years and over"
SA27B,"Peripheral Blood Stem Cell Transplant, Syngeneic, 18 years and under"
SA28A,"Peripheral Blood Stem Cell Transplant, Allogeneic, 19 years and over"
SA28B,"Peripheral Blood Stem Cell Transplant, Allogeneic, 18 years and under"
SA30A,Plasma Cell Disorders with CC Score 11+
SA30B,Plasma Cell Disorders with CC Score 8-10
SA30C,Plasma Cell Disorders with CC Score 5-7
SA30D,Plasma Cell Disorders with CC Score 2-4
SA30E,Plasma Cell Disorders with CC Score 0-1
SA31A,"Malignant Lymphoma, including Hodgkin's and non-Hodgkin's, with CC Score 15+"
SA31B,"Malignant Lymphoma, including Hodgkin's and non-Hodgkin's, with CC Score 10-14"
SA31C,"Malignant Lymphoma, including Hodgkin's and non-Hodgkin's, with CC Score 6-9"
SA31D,"Malignant Lymphoma, including Hodgkin's and non-Hodgkin's, with CC Score 4-5"
SA31E,"Malignant Lymphoma, including Hodgkin's and non-Hodgkin's, with CC Score 2-3"
SA31F,"Malignant Lymphoma, including Hodgkin's and non-Hodgkin's, with CC Score 0-1"
SA32A,"Chronic Lymphocytic Leukaemia and Related Disorders, with CC Score 7+"
SA32B,"Chronic Lymphocytic Leukaemia and Related Disorders, with CC Score 5-6"
SA32C,"Chronic Lymphocytic Leukaemia and Related Disorders, with CC Score 3-4"
SA32D,"Chronic Lymphocytic Leukaemia and Related Disorders, with CC Score 0-2"
SA33Z,Diagnostic Bone Marrow Extraction
SA34Z,Peripheral Blood Stem Cell Harvest
SA35A,Agranulocytosis with CC Score 13+
SA35B,Agranulocytosis with CC Score 9-12
SA35C,Agranulocytosis with CC Score 5-8
SA35D,Agranulocytosis with CC Score 2-4
SA35E,Agranulocytosis with CC Score 0-1
SA36A,"Sickle Cell Anaemia with Crisis, with CC Score 6+"
SA36B,"Sickle Cell Anaemia with Crisis, with CC Score 2-5"
SA36C,"Sickle Cell Anaemia with Crisis, with CC Score 0-1"
SA37Z,Sickle Cell Anaemia without Crisis
SB01Z,Procure Chemotherapy Drugs for Regimens in Band 1
SB02Z,Procure Chemotherapy Drugs for Regimens in Band 2
SB03Z,Procure Chemotherapy Drugs for Regimens in Band 3
SB04Z,Procure Chemotherapy Drugs for Regimens in Band 4
SB05Z,Procure Chemotherapy Drugs for Regimens in Band 5
SB06Z,Procure Chemotherapy Drugs for Regimens in Band 6
SB07Z,Procure Chemotherapy Drugs for Regimens in Band 7
SB08Z,Procure Chemotherapy Drugs for Regimens in Band 8
SB09Z,Procure Chemotherapy Drugs for Regimens in Band 9
SB10Z,Procure Chemotherapy Drugs for Regimens in Band 10
SB11Z,Deliver Exclusively Oral Chemotherapy
SB12Z,Deliver Simple Parenteral Chemotherapy at First Attendance
SB13Z,Deliver more Complex Parenteral Chemotherapy at First Attendance
SB14Z,"Deliver Complex Chemotherapy, including Prolonged Infusional Treatment, at First Attendance"
SB15Z,Deliver Subsequent Elements of a Chemotherapy Cycle
SB16Z,Procure Chemotherapy Drugs for Regimens not on the National List
SB17Z,Deliver Chemotherapy for Regimens not on the National List
SB97Z,Same Day Chemotherapy Admission or Attendance
SC21Z,Deliver a Fraction of Treatment on a Superficial or Orthovoltage Machine
SC22Z,Deliver a Fraction of Treatment on a Megavoltage Machine
SC23Z,Deliver a Fraction of Complex Treatment on a Megavoltage Machine
SC24Z,Deliver a Fraction of Radiotherapy on a Megavoltage Machine using General Anaesthetic
SC25Z,Deliver a Fraction of Total Body Irradiation
SC26Z,Deliver a Fraction of Intracavitary Radiotherapy without General Anaesthetic
SC27Z,Deliver a Fraction of Intracavitary Radiotherapy with General Anaesthetic
SC28Z,Deliver a Fraction of Interstitial Radiotherapy
SC29Z,Other Radiotherapy Treatment
SC30Z,Deliver a Fraction of Intraluminal Brachytherapy
SC31Z,Deliver a Fraction of Adaptive Radiotherapy on a Megavoltage Machine
SC40Z,Preparation for Intensity Modulated Radiation Therapy
SC41Z,"Preparation for Intensity Modulated Radiation Therapy, with Technical Support"
SC42Z,Preparation for Total Body Irradiation
SC43Z,"Preparation for Total Body Irradiation, with Technical Support"
SC44Z,Preparation for Hemi Body Irradiation
SC45Z,Preparation for Simple Radiotherapy with Imaging and Dosimetry
SC46Z,"Preparation for Simple Radiotherapy with Imaging and Dosimetry, with Technical Support"
SC47Z,Preparation for Simple Radiotherapy with Imaging and Simple Calculation
SC48Z,"Preparation for Simple Radiotherapy with Imaging and Simple Calculation, with Technical Support"
SC49Z,Preparation for Superficial Radiotherapy with Simple Calculation
SC50Z,"Preparation for Superficial Radiotherapy with Simple Calculation, with Technical Support"
SC51Z,Preparation for Complex Conformal Radiotherapy
SC52Z,"Preparation for Complex Conformal Radiotherapy, with Technical Support"
SC53Z,Preparation for Intraluminal Brachytherapy
SC54Z,Preparation for Intracavitary Brachytherapy
SC55Z,Preparation for Interstitial Brachytherapy
SC56Z,Other External Beam Radiotherapy Preparation
SC57Z,Other Brachytherapy Preparation
SC97Z,Same Day External Beam Radiotherapy Admission or Attendance
SD01A,"Inpatient Specialist Palliative Care, 19 years and over"
SD01B,"Inpatient Specialist Palliative Care, 18 years and under"
SD02A,"Inpatient Specialist Palliative Care, Same Day, 19 years and over"
SD02B,"Inpatient Specialist Palliative Care, Same Day, 18 years and under"
SD03A,"Hospital Specialist Palliative Care Support, 19 years and over"
SD03B,"Hospital Specialist Palliative Care Support, 18 years and under"
SD04A,"Medical Specialist Palliative Care Attendance, 19 years and over"
SD04B,"Medical Specialist Palliative Care Attendance, 18 years and under"
SD05A,"Non-Medical Specialist Palliative Care Attendance, 19 years and over"
SD05B,"Non-Medical Specialist Palliative Care Attendance, 18 years and under"
UZ01Z,Data Invalid for Grouping
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions"
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions"
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions"
VA10D,"Multiple Trauma with Diagnosis Score >=51, with No Interventions"
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8"
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8"
VA11C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8"
VA11D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18"
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18"
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29"
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29"
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29"
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29"
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44"
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44"
VA14C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44"
VA14D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 30-44"
VA15A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45"
VA15B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45"
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45"
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45"
VB01Z,"Emergency Medicine, Any Investigation with Category 5 Treatment"
VB02Z,"Emergency Medicine, Category 3 Investigation with Category 4 Treatment"
VB03Z,"Emergency Medicine, Category 3 Investigation with Category 1-3 Treatment"
VB04Z,"Emergency Medicine, Category 2 Investigation with Category 4 Treatment"
VB05Z,"Emergency Medicine, Category 2 Investigation with Category 3 Treatment"
VB06Z,"Emergency Medicine, Category 1 Investigation with Category 3-4 Treatment"
VB07Z,"Emergency Medicine, Category 2 Investigation with Category 2 Treatment"
VB08Z,"Emergency Medicine, Category 2 Investigation with Category 1 Treatment"
VB09Z,"Emergency Medicine, Category 1 Investigation with Category 1-2 Treatment"
VB10Z,"Emergency Medicine, Dental Care"
VB11Z,"Emergency Medicine, No Investigation with No Significant Treatment"
VC01Z,"Assessment for Rehabilitation, Unidisciplinary"
VC02Z,"Assessment for Rehabilitation, Multidisciplinary, Non-Specialist"
VC03Z,"Assessment for Rehabilitation, Multidisciplinary, Specialist"
VC04Z,Rehabilitation for Stroke
VC06Z,Rehabilitation for Brain Injuries
VC08Z,Rehabilitation for Spinal Cord Injuries
VC10Z,Rehabilitation for Pain Syndromes
VC12Z,Rehabilitation for Other Neurological Disorders
VC14Z,Rehabilitation for Amputation of Limb
VC16Z,Rehabilitation for Hip Fracture
VC18Z,Rehabilitation for Joint Replacement
VC20Z,Rehabilitation for Inflammatory Arthritis
VC22Z,Rehabilitation for Non-Inflammatory Arthritis
VC24Z,Rehabilitation for Other Musculoskeletal Disorders
VC26Z,Rehabilitation for Drug and Alcohol Addiction
VC28Z,Rehabilitation for Other Psychiatric Disorders
VC30Z,Rehabilitation for Burns
VC32Z,Rehabilitation following Head and Neck Reconstructive Surgery
VC34Z,Rehabilitation following Other Reconstructive Surgery
VC36Z,Rehabilitation for Other Trauma
VC38Z,Rehabilitation for Acute Myocardial Infarction and Other Cardiac Disorders
VC40Z,Rehabilitation for Respiratory Disorders
VC42Z,Rehabilitation for Other Disorders
WA01W,"Manifestations of HIV or AIDS, with CC Score of 1+"
WA01Y,"Manifestations of HIV or AIDS, with CC Score of 0"
WA02Z,Disorders of Immunity without HIV or AIDS
WA03A,"Septicaemia, with CC Score 4+"
WA03B,"Septicaemia, with CC Score 2-3"
WA03C,"Septicaemia, with CC Score 0-1"
WA04Z,Acute Febrile Illness with length of stay 4 days or less
WA05Z,Pyrexia of Unknown Origin with length of stay 5 days or more
WA06A,"Other Viral Illness, with CC Score 2+"
WA06B,"Other Viral Illness, with CC Score 1"
WA06C,"Other Viral Illness, with CC Score 0"
WA07Z,Complex Infectious Diseases
WA08Z,Malaria
WA09A,"Other Non-Viral Infection, with CC Score 3+"
WA09B,"Other Non-Viral Infection, with CC Score 1-2"
WA09C,"Other Non-Viral Infection, with CC Score 0"
WA10Z,Other Infections (Genito-Urinary Medicine)
WA11A,"Poisoning, Toxic, Environmental and Unspecified Effects, with CC Score 4+"
WA11B,"Poisoning, Toxic, Environmental and Unspecified Effects, with CC Score 2-3"
WA11C,"Poisoning, Toxic, Environmental and Unspecified Effects, with CC Score 0-1"
WA12A,"Complications of Procedures, with CC Score 3+"
WA12B,"Complications of Procedures, with CC Score 2"
WA12C,"Complications of Procedures, with CC Score 1"
WA12D,"Complications of Procedures, with CC Score 0"
WA14A,Procedure Not Carried Out for Medical or Patient Reasons
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons
WA15A,Respite Care with length of stay 9 days or more
WA15B,Respite Care with length of stay between 5 and 8 days
WA15V,Respite Care with length of stay 4 days or less
WA16W,"Shock and Anaphylaxis, with CC Score of 1+"
WA16Y,"Shock and Anaphylaxis, with CC Score of 0"
WA17A,"Neoplasm Related Admission, with CC Score 3+"
